predator.name	SpecCode	gbif.taxon.id	dietary.niche.width	Cnidaria.other	Anthozoa	Annelida.other	Polychaeta	Clitellata	Mollusca.other	Polyplacophora	Bivalvia	Gastropoda	Cephalopoda	Brachiopoda.other	Arthropoda.other	Ostracoda	Maxillopoda	Malacostraca	Insecta	Echinodermata.other	Ophiuroidea	Echinoidea	Holothuroidea	Chordata.other	Actinopterygii	Chondrichthyes	Amphibia	Reptilia	Aves	Mammalia	Plantae.other	Animalia.other	Cnidaria-sub	Annelida-sub	Mollusca-sub	Arthropoda-sub	Brachiopoda-sub	Echinodermata-sub	Chordata-sub
Alestes baremoze	2405	2356096	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	6							
Nannocharax fasciatus	2408	2355851	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6							
Menticirrhus americanus	409	2400093	11	2	2	0	37	0	12	0	12	0	0	0	2	0	0	265	8	0	0	0	2	0	70	0	0	0	0	0	0	60							
Pseudoplatystoma fasciatum	6410	2338673	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0							
Psectrogaster rutiloides	25652	2355291	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Moolgarda seheli	5659	2401003	4	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9							
Carcharhinus leucas	873	2418036	11	0	0	0	0	0	18	0	0	0	4	0	2	0	0	28	0	0	0	0	0	43	124	0	0	1	11	9	6	9							
Pseudophoxinus kervillei	26482	2360948	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3							
Lepidopsetta polyxystra	58882	5213938	9	0	0	0	38	0	6	0	10	0	0	0	0	0	0	20	0	2	2	0	0	1	4	0	0	0	0	0	0	15							
Barbus treurensis	6098	5207202	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3							
Sphyrna tiburo	915	2418800	10	0	0	0	0	0	8	0	6	6	16	0	2	0	0	133	0	0	0	0	0	1	141	0	0	0	0	0	31	13							
Labeobarbus codringtonii	11339	5205502	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
Pomatoschistus microps	1344	2379280	10	0	0	0	14	0	3	0	8	6	0	0	2	0	14	38	14	0	0	0	0	0	6	0	0	0	0	0	0	18							
Barbus eutaenia	11351	5206828	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
Parajulis poecilepterus	5372	2383563	5	0	0	0	0	0	6	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3							
Gymnoscopelus nicholsi	6990	2406132	13	1	0	0	7	0	10	0	0	8	4	0	0	15	68	86	0	0	0	0	0	8	26	0	0	0	0	1	4	19							
Protomyctophum bolini	7007	2406366	13	1	0	0	7	0	7	0	0	14	4	0	0	20	59	61	0	0	0	0	0	7	16	0	0	0	0	1	4	16							
Diceratias bispinosus	27426	2414390	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0							
Maylandia pursa	58229	2373013	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0							
Macrognathus tapirus	62647	5204068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
Gorgasia galzini	55050	2403051	9	0	0	0	3	0	6	0	0	0	0	0	0	3	1	5	0	0	0	0	0	3	6	0	0	4	0	0	0	9							
Dalatias licha	669	2420911	6	0	0	0	0	0	12	0	0	0	8	0	0	0	0	9	0	0	0	0	0	7	7	0	0	0	0	0	0	6							
Coryphaenoides filifer	24679	5215307	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Halieutichthys aculeatus	3091	2415008	10	6	0	0	237	0	0	0	1	20	0	0	0	0	3	86	0	0	0	0	0	8	9	0	0	8	0	0	0	181							
Mugil trichodon	14701	2400602	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Sardinella gibbosa	1508	2412787	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Iodotropheus sprengerae	8349	2371552	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0							
Pseudanthias taeniatus	12776	2387556	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Fundulus diaphanus	3190	5712054	10	0	0	2	0	0	18	0	8	9	0	0	24	15	0	7	80	0	0	0	0	0	0	0	0	0	0	0	6	27							
Cyprinella analostana	2819	5207658	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0							
Bythaelurus lutarius	822	2418397	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Scombrolabrax heterolepis	4438	2375206	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0							
Silurus soldatovi	28053	2337618	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0							
Mullus argentinae	14063	2396860	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6							
Citharinus citharus	5269	4287059	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0							
Arcos rhodospilus	46471	2411347	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6							
Epinephelus ongus	6472	2388318	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0							
Cryptotomus roseus	3674	2393551	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Myctophum asperum	4488	2405879	6	0	0	0	81	0	0	0	0	0	0	0	13	303	44	24	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Chrysiptera glauca	5696	2399245	11	1	2	0	3	0	6	1	0	1	0	0	0	0	0	0	4	0	0	0	0	0	10	0	0	4	0	0	15	9							
Mistichthys luzonensis	4898	2377477	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Melanotaenia nigrans	11307	2411677	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3							
Anampses elegans	4918	2383486	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Nezumia micronychodon	8524	2416864	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Careproctus cyclocephalus	24125	2336217	4	0	0	0	0	0	3	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0							
Pyrrhulina filamentosa	26525	2355672	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0							
Hypoplectrus unicolor	3329	2388770	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0							
Halichoeres melanochir	6929	2384089	7	0	0	0	3	0	6	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	0	16							
Plagopterus argentissimus	2935	2366711	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	237	0	0	0	0	0	0	0	0	28	0	0	25	9							
Pseudobarbus phlegethon	6139	2359868	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
Callochromis pleurospilus	8151	2369716	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Cynoponticus ferox	4952	2403230	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0							
Sciades proops	955	5202957	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	34	4	0	0	0	0	0	26	0	0	0	0	0	6	9							
Trachyrincus scabrus	4556	2415973	4	0	0	0	3	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9							
Paralaubuca riveroi	16173	2362384	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3							
Bodianus scrofa	13800	5209705	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Gymnothorax nigromarginatus	2615	2404003	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	3	0	0	0	0	0	0	0							
Labracoglossa argenteiventris	6623	2381351	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Paralichthys californicus	4228	2408903	6	0	0	0	0	0	0	0	0	0	16	0	0	0	0	11	0	0	0	0	0	9	289	0	0	0	0	0	4	14							
Cynoglossus bilineatus	5455	8706119	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Porochilus rendahli	22656	2341960	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Kyphosus incisor	1064	2381322	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	61	162							
Myliobatis australis	8687	2419293	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Percina maculata	3498	2382061	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0							
Synodus poeyi	2722	5212628	6	0	0	0	0	0	3	0	0	0	2	0	0	0	1	21	0	0	0	0	0	0	2	0	0	0	0	0	0	18							
Polysteganus coeruleopunctatus	7935	2392492	4	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3							
Himantolophus sagamius	58777	2415104	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Pseudosimochromis curvifrons	8819	2369735	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0							
Torpedo torpedo	2062	5215534	5	0	0	2	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3							
Pomacentrus caeruleus	12486	2398286	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3							
Aplocheilus werneri	25301	2347867	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0							
Hyporhamphus capensis	7711	2368872	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0							
Stephanolepis cirrhifer	531	5213457	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0							
Choerodon cyanodus	12934	2382954	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Paralabrax clathratus	3335	2387731	9	0	0	0	17	0	4	0	0	0	6	0	0	1	0	27	0	0	0	0	0	1	64	0	0	0	0	0	3	19							
Eustomias enbarbatus	11744	5203299	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0							
Sciades parkeri	952	5712378	5	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	17	0	0	0	0	0	3	12							
Psettina iijimae	12569	2408698	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Eumegistus brevorti	17375	2369568	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Pomoxis nigromaculatus	3388	2394526	10	0	0	0	0	0	0	0	1	1	0	0	30	0	18	8	93	0	0	0	0	0	20	0	0	0	2	0	1	35							
Callanthias japonicus	13004	2384677	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Hypostomus hondae	49405	5202142	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Istiblennius pox	27015	2395274	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Etheostoma jordani	3431	2382309	7	0	0	0	0	0	3	0	0	3	0	0	1	0	1	0	37	0	0	0	0	0	0	0	0	0	0	0	6	3							
Chaetodon rainfordi	6631	2385524	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3							
Prionotus albirostris	14256	5201556	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Gobiesox rhessodon	3078	2411286	7	0	0	0	2	0	6	0	0	0	0	0	0	0	0	6	0	2	0	1	0	0	0	0	0	0	0	0	3	3							
Salmophasia untrahi	24294	2362627	5	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	15	5							
Cryptopsaras couesii	3098	2415154	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Gymnodraco acuticeps	7101	2393139	7	0	0	2	3	0	0	0	0	3	0	0	0	0	0	20	0	0	0	0	0	0	163	0	0	0	0	0	3	3							
Mystus multiradiatus	26711	5201890	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	3	0	0	0	0	0	7	3							
Lycodes jugoricus	3138	5209431	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Sicyopterus stimpsoni	6347	2376610	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	3	0							
Pimelodus blochii	7556	2338881	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	11	15							
Anostomus anostomus	10766	2355535	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3							
Brachirus panoides	25167	5962305	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Ophthalmotilapia ventralis	8777	2371956	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	4	0	0	9	0							
Ptereleotris zebra	4384	2385784	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Phenacostethus smithi	26790	2412104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Cynoscion nebulosus	405	2400015	15	0	0	12	39	0	33	0	66	9	1	0	40	12	7	1440	65	0	0	0	0	32	1171	0	0	0	0	0	115	45							
Chaetodontoplus duboulayi	10823	2396584	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6							
Hypoatherina harringtonensis	3237	2411917	5	0	0	0	0	0	0	0	0	0	0	0	6	0	63	12	0	0	0	0	0	12	0	0	0	0	0	0	0	12							
Cubiceps macrolepis	51639	2381904	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3							
Potamorhina altamazonica	25648	2354972	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0							
Rhytiodus argenteofuscus	25653	5204578	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0							
Pterocryptis cochinchinensis	14488	2337794	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
Pimelodella hasemani	48494	2343461	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0							
Hyporhamphus dussumieri	12895	2368877	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Girardinus denticulatus	27696	2350349	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0							
Ctenosciaena peruviana	14105	2400065	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Lycenchelys callista	58976	2380608	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Barbus kerstenii	11379	5206847	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	3	0							
Eumicrotremus derjugini	4183	2336862	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3							
Promethichthys prometheus	5008	2397743	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Neoscopelus macrolepidotus	7422	5213276	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0							
Xiphias gladius	226	2397850	6	0	0	0	0	0	29	0	0	0	609	0	0	0	0	36	0	0	0	0	0	3	494	0	0	0	1	0	0	0							
Microstomus pacificus	4247	5214028	9	0	0	6	44	0	32	0	10	0	0	0	0	0	0	25	0	18	6	0	0	0	7	0	0	0	0	0	0	24							
Trematomus loennbergii	7057	2385993	7	0	0	0	4	0	0	0	0	3	0	0	0	0	0	15	0	0	0	0	0	1	9	0	0	0	0	0	3	8							
Melanochromis baliodigma	46260	2373171	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0							
Chlamydogobius gloveri	25862	2379257	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0							
Pentapodus paradiseus	5870	2379912	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Copadichromis cyaneus	2290	2373865	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	3							
Etmopterus sculptus	66301	6163064	5	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	6	2	0	0	0	2	0	0	0	0	0	0	0							
Hyphessobrycon panamensis	46307	2354541	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Wallago leerii	10314	2337840	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0							
Caranx vinctus	1919	2390803	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Haplochromis cryptodon	6720	2373510	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0							
Labidochromis caeruleus	2327	2371661	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0							
Mystus vittatus	5137	5201855	8	0	0	0	0	0	6	0	4	3	0	0	3	2	0	0	34	0	0	0	0	0	6	0	0	0	0	0	12	0							
Ecsenius prooculis	27538	2396046	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Gymnotus jonasi	58745	5212810	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
Ichthyscopus sannio	23561	2394435	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0							
Chaetodon meyeri	5568	2385494	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Labeobarbus dainellii	56371	5205507	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	0	0	0							
Emblemaria nivipes	46776	2381473	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Pterois volitans	5195	2334438	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	2	14	0	0	0	0	0	0	0							
Praealticus striatus	59613	2395484	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Rocio octofasciata	3616	2369703	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3							
Myxodes viridis	6434	2380293	6	0	0	0	6	0	9	0	4	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6							
Craterocephalus mugiloides	15238	2411974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Catla catla	4439	2359468	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	0	0	0	4	0	0	18	0							
Menidia peninsulae	3244	2412292	6	0	0	0	0	0	0	0	52	9	0	0	2	0	28	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6							
Pelteobagrus ussuriensis	28050	2338602	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	3	6							
Carcharhinus albimarginatus	858	2418003	5	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	3							
Abudefduf sexfasciatus	5688	2398669	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	9	0	0	0	0	0	15	6							
Arius jella	1289	2345221	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Chaenophryne longiceps	16897	2414721	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0							
Glossogobius celebius	22501	2379433	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0							
Spatuloricaria phelpsi	49302	2340102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Amniataba percoides	14925	2374606	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0							
Acanthopagrus schlegelii	6531	4284635	11	0	0	0	2	0	18	0	6	2	0	0	7	6	0	23	0	0	0	0	0	8	3	0	0	0	0	0	12	33							
Pterocaesio tile	939	2374759	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3							
Haplochromis igneopinnis	52157	2373591	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0							
Hypentelium nigricans	2990	2358931	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	3	0							
Sargocentron cornutum	5406	2356794	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Pristipomoides multidens	208	2385170	6	0	0	0	0	0	3	0	0	3	2	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	9							
Dipturus polyommata	15419	2420153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Gymnocranius euanus	1837	2374973	7	1	0	2	0	0	15	0	4	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3							
Acanthocobitis botia	12256	2358641	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
Schedophilus maculatus	5056	2398076	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	14							
Parascolopsis rufomaculatus	5862	2380152	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Rhamphochromis longiceps	2297	2372590	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	0	0	0	0	0	17	0	0	0	0	0	6	0							
Gastromyzon borneensis	22701	2358874	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3							
Rhynchobatus djiddensis	5503	2418935	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
Liza tricuspidens	5513	2400784	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	25	9							
Devario maetaengensis	27513	2361562	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Rhinobatos horkelii	8732	2418990	5	0	0	0	3	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	2	0	0	0	0	0	0	6							
Haplochromis erythrocephalus	6733	2373742	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0							
Hemiculter leucisculus	4755	2367280	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	3	13							
Trichonotus filamentosus	23559	5210845	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3							
Lagocephalus sceleratus	4761	2407758	7	0	0	0	0	0	9	0	4	0	0	0	0	0	0	1	4	4	0	0	0	0	1	0	0	0	0	0	6	0							
Crossocheilus reticulatus	27162	8240642	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3							
